,第0次实验,第1次实验,第2次实验
39,0.5008187105094695,0.4991501162499175,0.5005439825042931
40,0.5008187105094695,0.5014950093469256,0.49855620337575507
41,0.49982297053323016,0.501628900904041,0.49855620337575507
42,0.5008187105094695,0.4995908381774591,0.500634910900112
43,0.4997352441700374,0.4995908381774591,0.49971344825834074
44,0.4997352441700374,0.5000426698967149,0.49971344825834074
45,0.4997352441700374,0.5000426698967149,0.4993721973543033
46,0.4997352441700374,0.4991501162499175,0.49971344825834074
47,0.49982297053323016,0.5008759363421073,0.5001891296521834
48,0.4997042935142235,0.4995908381774591,0.5000903862425929
49,0.49964997383537335,0.5002460937699568,0.5001891296521834
50,0.49964997383537335,0.5002460937699568,0.5001891296521834
51,0.49964997383537335,0.5002460937699568,0.5001891296521834
52,0.49982297053323016,0.4995908381774591,0.5000903862425929
53,0.4994961161993942,0.5000351855954587,0.5002684953105984
54,0.49993478293450644,0.5000351855954587,0.5000847200017651
55,0.49993478293450644,0.5000351855954587,0.5000847200017651
56,0.49993478293450644,0.5000764609982864,0.5000847200017651
57,0.5000725372732195,0.5000351855954587,0.499941243510045
58,0.5000725372732195,0.5000351855954587,0.499941243510045
59,0.5000529132723842,0.5000351855954587,0.4999927492774603
60,0.5000529132723842,0.5000351855954587,0.5000331017392361
61,0.49998441123443216,0.5000906615298562,0.4999927492774603
62,0.4999530803230906,0.5000426698967149,0.5000331017392361
63,0.4999316091328701,0.5000426698967149,0.4999927492774603
64,0.5000529132723842,0.4999962864620643,0.4999695647449546
65,0.4999530803230906,0.5000351855954587,0.4999927492774603
66,0.5000529132723842,0.4999962864620643,0.5000263935613476
67,0.5000529132723842,0.5000426698967149,0.4999927492774603
68,0.4999582365978711,0.4999962864620643,0.5000263935613476
69,0.4999735710374103,0.4999828959449061,0.4999695647449546
70,0.5000529132723842,0.4999977754879064,0.4999927492774603
71,0.499986553861574,0.4999977754879064,0.4999927492774603
72,0.4999735710374103,0.4999977754879064,0.4999927492774603
73,0.4999735710374103,0.4999935012443185,0.5000046921653677
74,0.4999735710374103,0.5000077626009618,0.49999605620761794
75,0.5000233405955179,0.4999977754879064,0.49999605620761794
76,0.5000233405955179,0.5000063187073379,0.49999605620761794
77,0.49998985113199235,0.49999937437616293,0.4999971336304828
78,0.4999888948068618,0.49999528852418673,0.4999957726288151
79,0.5000183314575556,0.49999937437616293,0.4999957726288151
80,0.5000183314575556,0.49999653200604655,0.4999971336304828
81,0.4999888948068618,0.49999937437616293,0.4999971336304828
82,0.49998985113199235,0.49999937437616293,0.5000003887520903
83,0.5000027440119763,0.49999988407410684,0.5000003887520903
84,0.5000094065392107,0.49999988407410684,0.5000003887520903
85,0.5000027440119763,0.49999988407410684,0.5000003887520903
86,0.5000080461070311,0.5000000124624586,0.49999764747661235
87,0.5000018044454573,0.49999988407410684,0.5000003887520903
88,0.5000018044454573,0.49999988407410684,0.4999971336304828
89,0.5000018044454573,0.5000012383224608,0.5000008720363843
90,0.5000018044454573,0.49999988407410684,0.5000003887520903
91,0.5000018044454573,0.49999988407410684,0.5000008720363843
92,0.4999991092273426,0.49999988407410684,0.5000003887520903
93,0.4999991092273426,0.49999988407410684,0.5000008720363843
94,0.4999991092273426,0.49999988407410684,0.5000008720363843
95,0.4999991092273426,0.49999988407410684,0.5000009370161324
96,0.4999992684507584,0.4999992317769213,0.5000001079526339
97,0.4999992684507584,0.5000006565861101,0.500000121542148
98,0.5000003667929366,0.4999992317769213,0.500000121542148
99,0.5000004863406728,0.500000181726469,0.500000121542148
