,t1,t3,best fitness
57,0.5009557270142595,0.5009962375550278,7.572063472252168e-06
58,0.5008609098424233,0.49920778330896115,5.706773646631768e-06
59,0.49993562023222915,0.5000107205153297,1.7430867462499755e-08
60,0.5001546085918954,0.500561318433282,1.3612038916591553e-06
61,0.5003149854724332,0.5001468355249571,4.80922855936356e-07
62,0.49993562023222915,0.5000107205153297,1.7430867462499755e-08
63,0.5003149854724332,0.5001468355249571,4.80922855936356e-07
64,0.49993562023222915,0.5000107205153297,1.7430867462499755e-08
65,0.49993562023222915,0.5000107205153297,1.7430867462499755e-08
66,0.5003149854724332,0.5001468355249571,4.80922855936356e-07
67,0.49993562023222915,0.5000107205153297,1.7430867462499755e-08
68,0.49993562023222915,0.5000107205153297,1.7430867462499755e-08
69,0.49993562023222915,0.5000107205153297,1.7430867462499755e-08
70,0.49993562023222915,0.5000107205153297,1.7430867462499755e-08
71,0.49993562023222915,0.5000107205153297,1.7430867462499755e-08
72,0.500014042695845,0.5001658394407488,1.1202062330016625e-07
73,0.500014042695845,0.5001658394407488,1.1202062330016625e-07
74,0.49997662341609106,0.5001294831445804,7.097049438624164e-08
75,0.49997662341609106,0.5001294831445804,7.097049438624164e-08
76,0.500014042695845,0.5001658394407488,1.1202062330016625e-07
77,0.500014042695845,0.4999370871803984,1.7049406510247747e-08
78,0.500014042695845,0.4999370871803984,1.7049406510247747e-08
79,0.5000402361916728,0.5000107205153297,6.944518292437749e-09
80,0.4999695137529378,0.4999853869019347,4.540898984292418e-09
81,0.499983297514066,0.500016802039924,2.338895563194127e-09
82,0.5000054550651407,0.50000432531281,1.9156827338005296e-10
83,0.5000054550651407,0.50000432531281,1.9156827338005296e-10
84,0.49999047811552405,0.5000046969013198,4.671915608044433e-10
85,0.499983297514066,0.500016802039924,2.338895563194127e-09
86,0.5000008526838302,0.5000046969013198,9.161332905022297e-11
87,0.5000008526838302,0.5000046969013198,1.9199987535298505e-10
88,0.5000008526838302,0.5000046969013198,9.161332905022297e-11
89,0.5000008526838302,0.5000046969013198,9.161332905022297e-11
90,0.5000054550651407,0.50000432531281,1.9156827338005296e-10
91,0.5000054550651407,0.50000432531281,1.9156827338005296e-10
92,0.5000054550651407,0.50000432531281,1.9156827338005296e-10
93,0.5000054550651407,0.50000432531281,1.9156827338005296e-10
94,0.49999906110196957,0.4999955916038302,8.154542882184906e-11
95,0.5000018814599418,0.5000107205153297,4.76435063560866e-10
96,0.49999754748962033,0.49999646653047236,7.319489869603222e-11
97,0.49999754748962033,0.49999646653047236,7.319489869603222e-11
98,0.5000008526838302,0.5000046969013198,9.161332905022297e-11
99,0.4999997270202003,0.49999646653047236,5.076182342153464e-11
